Unnamed: 0,text,label
42097," Brilliant, compassionate and dramatically involving, this is documentary at its best.",1
196897," Bashed heads and shattered teeth on ice may not seem the likeliest premise for comedy, but real, consistent laughs are nonetheless generated in this fresh sports raunch-fest.",1
178664," It can never seem to decide if it's escapist action or social commentary and, as a result, it never commits to either.",0
43738," With two unkillable foes, this battle feels superfluous. There are a few clever moves, but this fight is simple slice-and-dice.",0
89009," Almost the exact same review as the first: A lot of fun, but could use some trimming.",1
47273," [A] singular, engrossing collection of vignettes with a cumulative, disconcerting power.",1
84072, I cannot stress enough how truly stunning the brilliant visuals are in this movie.,1
233767," Exhilarating, heartbreaking and righteous, Waiting for Superman is also a kind of high-minded thriller: Can the American education system be cured?",1
1340," A snappy comedy that pokes fun at those painful pubescent years and, by the credits, grows up into a somewhat mature comedy about friendship.",1
178455," ...an amalgamation of ""Romancing the Stone"" (writer leaves safe life to experience adventure), ""Cloak & Dagger"" (same actor portrays father and literary hero) and ""Home Alone"" (kid fends off adult home invaders).",1
228734," The movie feels like a reductive exercise. Rodriguez might have accomplished what he set out to do, but I'm not sure he's done anyone any favors.",0
226906, Writer/director Cochran is stronger on capturing the texture surrounding her characters' converging experiences than making much of it when they do get together.,1
182317, It's funny and poignant and not for the easily offended.,1
100778," At its core, ""The Company You Keep"" is a good, solid thriller about a fugitive trying to clear his name. But it's a much more interesting movie at the edges.",1
131062," The contempt that Justice League has for its audience is open, unashamed, and matter-of-fact.",0
215905," A character study crossed with a doomed romance propped against a critique of machismo set inside a penetrating study of an exact physical place, and it does all of these things extremely well.",1
215595," If you go, one piece of advice: BYOBB. Bring your own barf bag.",0
240386," I'll take Disney's superior animated entertainment, Tarzan, over this any day of the week.",0
102134," Tame and timid from beginning to end, and relentlessly conventional.",0
53432," Shyamalan mashes up the man-vs-nature journey with some post-apocalyptic sci-fi stuff, and neither manages to hold audience interest.",0
212339," ... a solid, smart adult entry into the summer sweepstakes this year, and a nice moment for Mann, even if it doesn't particularly break new ground.",1
241244, The Big Bounce is great entertainment if you enjoy watching Morgan Freeman play dominoes.,0
179896, The real key to the film is the commanding Michael Shannon.,1
224939," This fourth chapter comes off as the first fully postmodern Alien film: not Alien multiplied or cubed, but synthetically reawakened, groggy enough to sleepwalk through our memories of the first three, as in a dream.",1
196188, The humour is British - low key but often barbed - and the filmmakers manage to control the tone of the film through the many elements of the human experience from love and art to death and broken relationships. ,1
176642," Unless the sight of Stewart kissing Pattinson (and, later, Lautner) is enough to send you into convulsions of joy, there aren't any thrills or surprises in this movie.",0
23724," The film is stuck in the inconsequential rut of the series. The characters are static, and the comedy is situational rather than dramatic.",0
10767," Desperate and dreary, The Pink Panther 2 is an empty-souled star vehicle that hasn't a clue what actual wit and comic timing entail.",0
108140, There is simply no way to make a >i>Death Wish-retread like Death Sentence believable.,0
219422, Wow. I have not been this disappointed by a movie in a long time.,0
84279," Bates plays with horror tropes, juggling black comedy and suspense in scenes that tease a gory release but ultimately only emphasize how much members of the creative class can underestimate their backward kin.",0
73450," Even when it seems the story may be winding up, new and fascinating facets of this narrative jewel are revealed, giving the audience a one-sitting feast, which still has its place in our rich media diets.",1
141663, The film is sufficiently smart and engaging that Abrams has effectively guaranteed the characters will be back for further adventures.,1
49461," Gets a lot of mileage from its specialty, which happens to be the close call.",1
87854, Wheatley's sui generis sophomore effort confirms him as a weasel to watch under the cocktail cabinet for.,1
110729, The result is an entertaining film but not a very substantial one.,0
187222, Green Room is one of those rare horror movies that actually gets better rather than worse as it proceeds.,1
244462, Yeah...um...no...don't ever do this again please. ,0
80706," There's no denying its visceral punch, delivered convincingly with unsteady, hand-held camerawork and profanity-spewing dialogue that makes The Thick Of It sound like Yes Minister. It'll leave you breathless alright.",1
51535, To describe this as a movie about a mediocre businessman biding his time before an appointment probably makes it sound more exciting than it is.,0
228262," The clash of compromised heroes and a cocky, cool-headed criminal mastermind, is clever without being dramatically resonant and more engineered than written. But the direction is a master class in action movie filmmaking.",1
137938, Zathura may be one of those rare cases of a sequel being better than the original.,1
29643," Lemmons' focus on strong female characters, and her willingness to ignore accepted notions of ""black filmmaking"" are powerful assets, but one can't help wishing the film as a whole lived up to its initial promise.",0
4539," Perhaps the movie's final, lasting image embraces all we know: From the mud grows the lotus.",1
139496," De Heer's slow narrative defies traditional arcing, the rewarding if occasionally directionless sense of realism enhanced by his naturalistic camerawork.",1
196026," Director Burger keeps the story flowing nicely, hitting all of the right emotional notes. A fine way to enter the new year!",1
188859," A sweet, kooky doco-drama that has plenty of heart, albeit a paper one.",1
117633," I am not going to deny The Hangover Part II follows the same blueprint as the first film, but, to be honest, it didn't bother me one bit. The reason? I was too busy laughing to care.",1
130812," As far as horse operas go, it's a broken-down old nag infested with fleas and well past the point of being saddle- worthy.",0
108571, The helicopter shots of Horten's train snaking its way through Norway's wintry wastes are beautiful.,1
37281," This is a bit too frantic for us, but kids will probably like it.",1
200082, Pangs of authenticity fill Elizabeth Chomko's debut feature What They Had and with good reason.,1
163457, A stunning look at how the right overcoat can turn a schlemiel into a respected leader.,1
237895," A long, tedious, preposterous, incoherent video game made for shallow and indolent people. A lackluster blockbuster.",0
126877, It doesn't help that Jennifer Jones' accent and the skin tone of her native make-up fluctuate from scene to scene - she is strictly a force of camp that smacks every awful stereotype with a vengeance.,0
210174," This psychological horror thriller is certainly dourly realistic. It is also very slow going. Yet it generates surprising sympathy for its sociopathic protagonist [and] makes some shrewd points about pain, loss and urban violence.",1
3621, It did everything that I think it intended. It's one of Emily Blunt's best performances. She can do anything.,1
174215," The producers were smart to cast Radcliffe, who's always had the air of a martyr. But Radcliffe wasn't smart to tell the producers yes. ",0
241341," Beginning as a Lenny Bruce routine, Trainwreck ends up as a Harlequin Romance.",1
48103," While operating as an intrigue, La fille inconnue is standard Dardenne fare in that it doubles as a social survey, revealing the concerns and living conditions of Jenny's various patients.",1
3001, A quietly melancholic study of a father-daughter relationship playing out under the shadow of her terminal disease.,0
239689, A cut above its pretentious predecessors; the graphic set-pieces -- including an opening inspired by Poe's 'The Pit and the Pendulum' -- deliver the gory goods.,1
99676," [A] feeling of oppressive sadness, of colossal waste on the battlefields of France and the Low Countries, lifts ""Testament of Youth"" above the ranks of generically touching war movies.",1
8384," De Palma has a choppy, episodic sense of story, and he crafts individual scenes rather than telling a single unified story.",0
68250," If you're 14 or younger in age or sensibility, you may giggle at some of the bons mots.",0
111410, You know a movie is slow when the only excitement and the most action is found in an out-of-place and overly long sex scene. ,0
104237," Singer's absence is felt but not fatal. By adding too much new blood Ratner loses some of the original DNA, but with its nifty set-pieces and a few nasty surprises, X3's still a worthy enough sequel to ensure it's no Last Stand.",1
82965, Lacks the knockout blow that would have made it a real killer.,0
113596," These characters are written with the broad strokes of caricature, yet they are neither funny nor, in the end, sympathetic.",0
231397," It's never clear ... what, if any, motivation is behind the affair in the first place, or what either participant expects to achieve from their weekly dose of secretive carnality.",0
193348," Hardy's range is impressive, and he makes Refn's latest an arresting spectacle, if not a particularly enlightening one.",1
150131, A trio of excellent performances (with Knightley standing out) save this film from an anchored and rarely inspiring narrative. ,1
245610," makes the ""Transformers"" look charming in comparison.",0
80178," Whereas monkeys and farts will always be funny, Scary Movie sequels shall no longer be so.",0
89963," Because it mirrors Die Hard instead of desperately trying to one-up the first masterpiece, it succeeds as being the most entertaining Die Hard sequel we've seen in years.",1
237049," A very entertaining film, thanks to an appealing cast ... and those wordy discussions.",1
57976, A whimsical plop of meringue set in 1969 Paris.,0
238225," Denuded of Swift's deadly satire, it has become a dull vehicle for Jack Black to mug and frolic and generally find a million ways to not be entertaining",0
205264," Indeed, there's nothing deep about this latest thriller featuring a stranded person facing the elements at sea.",0
192689," Thanks to a razor-sharp performance by Reese Witherspoon, this movie produces a lot more entertainment than its paper-thin premise deserves.",1
55374, St. Bernard Syndicate is an adequate film for what it is.,1
18869," Despite all of its well-intentioned, high-minded aspirations, Strangerland is a hodgepodge that plods along at a torpid pace.",0
168599," This film kicks butt, and in doing so it also manages to suggest that your need for it and for other butt-kicking films is a late capitalist symptom of contemporary psychosis.",1
180158," Heath Ledger is fine in his last performance, but the great Gilliam is still in a bit of a slump.",0
29372, Dumb and Dumberer: When Harry Met Lloyd couldn't be dumberer if Harry and Lloyd had written the script themselves.,0
11379," Had Wang's movie been a little less impressed with its own world-weariness, a little less intent on trying to reshape Last Tango in Paris (or, perhaps, 9 1/2 Weeks) for the age of the Internet, he might have been on to something.",0
194191, Delivery Man has charm to spare.,1
234589," Individual sequences generate an eerie tension that's always deflated, creating a jarring stop-and-go rhythm, and the atmospheric trickery never strays beyond a lot of smoke and mirrors.",0
229648, accessible to the mainstream and expertly done from a technical level,1
71859," Only a limited number of things can happen in this kind of movie, of course, but Saulnier manages pace, tone and storytelling so adroitly that you won't quite expect any of them to happen when they do, or even how.",1
51618," Dark Star gives us the world of H.R. Giger at its most intimate, yet fails to make use of the access to ask any questions or gain any insight to the late, groundbreaking artist. Giger is an enigma that this film seems determined to remain an enigma",0
153866," The Boys Are Back is based on a true story, and not in a good way. It's obviously true; otherwise why would anyone think it's worth telling a story so trivial?",0
230989, Takes one of mankind's key tales of grace and redemption and reduces it to horror.,0
159095, Madder than a box of frogs - or should that be an isolation chamber of eels? - director Gore Verbinski's rather meandering supernatural fantasy remains an elegant elixir-of-life shocker.,1
16992," ""The Final Girls"" is whip-smart, sneakily intense, and always amusing, but its attention to detail and unexpected emotional resonance are what sell it as so much more than a clever, lightweight ode to the glory days of stalking and slashing.",1
143248," Melissa's McCarthy playing Lee Israel is no forgery, it's the real thing. She gives a powerhouse, poignant, weaved in with her comedic caustic wit, award deserving performance. ",1
32311," As long as you don't expect too much out of it (or put too much into it), Draft Day will give you exactly what you expect out of it, but not much more.",1
155200," Thus, the film leaves us with a film that, while not risible, does not raise to the level of a veritable constellation of other works that have plumbed similar stories.",0
219921, This essential Billy Wilder film smoothly combines trenchant social observation with hilarious comedy.,1
115940," As coming-of-age stories go, My Summer Of Love is far more provocative and mysterious than most.",1
51157, A brilliantly crafted comedy with multiple layers.,1
226707," The fact that the film abuses some narrative elements make this a tiring, tedious, and at moments, a boring film. [Full review in Spanish]",0
234389," A slice of life, a bit of uncomfortable truth, actor turned director Jonah Hill builds a convincing world, but doesn't really know how to make it matter.",0
208751," There's little tension or opportunity for emotional involvement in the brief story, and despite competent animation the cats are rarely anthropomorphised to good comic effect. One for anime -- and animal -- lovers only.",0
142541, This is a movie in which wonders truly never cease.,1
196551, Goes down easy enough and gets significant mileage from the high wattage interviewees.,1
44266, A caring and compassionate man helps some grief shaken children deal with the suicide of their teacher.,1
93954," ""3 Faces"" may be modest and low-key on the surface, but its surprises are worth preserving, its insights casually profound.",1
117377," If you're looking for any kind of logic or sense in the plot, this would not be what you want. ",0
30456, The best thing about Beyond is that it remembers that the core strength of Star Trek is the camaraderie and friendship of the Enterprise's leadership unit.,1
101236," It's both powerful and infuriating, brilliant and facile, hilarious and horrific, witty and demagogic. It's a great movie to argue about.",1
89623," The cinematic essentials are represented, delivering big action in a rarely explored setting, successfully transforming this slice of warfare into a compelling, wonderfully snowbound adventure.",1
237590," You could hardly think of a racier subject and a more meandering, listless movie.",0
106," The Fallen Idol finds innocence and inquisitiveness at odds with corruption, violence, desire, deceit - all the stuff that grown-ups trade in.",1
162634," One of the biggest problems is the train setting. We're supposed to be in constant motion, but half the shots are entirely still.",0
182449," [Jodi] Whittaker and [Paddy] Considine are miraculous together so it's unfortunate she largely disappears a third of the way into this earnest, solidly told story.",1
125503," Through it all walks Phoenix as Joe, and rarely has this mercurial actor seemed so simultaneously threatening and vulnerable, unstoppable and lost.",1
45071," Full of sex, drugs, catfights, violence, hallucinations and even some choice girl-on-girl action. What more could you possibly want from a ballet movie?",1
96644," This is an intense exploration of the corrosive effects of human violence. And its eventual glimmer of redemption is entirely earned, not artificial or consoling.",1
87050, Place it squarely in the category of overlooked gems.,1
46439," ... at 140 minutes, Red Sparrow is way more of a slog than it should have been, there is also so much plot crammed into the running time it suggests that the novel the film is based on could have yielded a decent TV series...",0
711," The central concept, that we are watching a community respond to the literalisation of one of its most cherished urban myths, can't quite stand up against the facts of the matter.",1
227156, Decleir does a fine job wavering between being confused and being a sort of James Bond for the senior set. But there's nothing deep or meaningful evoked here.,1
245354," Much more than a scathing indictment of Dubya-era complicity, Michael Moore's exposé lays bare the devastating heartbreak now central to America's wartime reality.",1
173272," We've been telling this story for a while now in different forms and modes. . .But The Hunger Games, the books and now the film, have inspired a frenzy in the pre-teen set. I'm not exactly sure why.",0
163406," Tucker and Dale vs. Evil is worth seeing for its performances, for its consistent ability to produce deaths that can be seen in several entirely different ways and for its droll commentary on horror movies that rely on unmotivated aggression.",1
235629, Lawless may not entirely live up to the sum of all its celebrated parts but it succeeds in telling a riveting 'true life' historical drama.,1
250119," madcap, heavily gendered caper down the backroads of low-rent America",1
7922," It's great to be challenged and needled and stung by cinema, but watching a film needn't always be a battle; Time is on your side.",1
157241," The more-is-more approach to superhero movies is usually a deadly mistake, but it works nicely in the animated Spider-Man: Into the Spider-Verse.",1
211748," In the end, despite its quirky twists on the genre, Wyrmwood is just another zombie flick, riffing on its predecessors and hoping that'll suffice. ",0
216774," This is harmless filler, the kind designed for long car rides and cross-country flights. It's a cinematic pacifier.",0
169778," The reason why ""Children"" can be captivating at times, though, is its impressive ensemble. Elgort is the real standout here.",1
13382," It compares to that other ""legitimate"" musical smash of recent vintage, Chicago. It just doesn't have the life or fun of Chicago.",1
156," While the Hogwarts saga may be getting long in the tooth, at least it has decent characters and a sense of humour. This has neither.",0
9582, The kind of film that can entertain more attentive and patient children simply by putting a memorable world and memorable characters onscreen. ,1
237142," Blindness is not a great film. But it is, nonetheless, full of examples of what good filmmaking looks like.",1
50161," ...the message of Antz is this: Freedom of choice is important, but one should use their freedom to be decent, responsible, humble, and helpful.",1
71944," Nobody mentions Norma Jean Baker, yet that's who Williams is actually playing, the small-town girl toting a lot of baggage to the big time... It's a duality we already know is sad; this movie makes sadness observable.",1
248456," A total disaster that's been hanging around the editing room gathering dust for more than a year, you can't call it deadly because that would imply it's still alive. This one is already dead on arrival.",0
15435, Batten down the hatches; here's a film that really blows.,0
126500," The key to enjoying this unique experiment rests, fittingly, on whether you are willing to set aside your own skepticism and go along with the movie's well-meaning and unmistakably original spirit. If so, it can truly be an exhilarating ride.",1
49896," While The Counselor focused on the hopeless darkness, Mark Kendall finds the humanity that keeps the lights on while fully aware of what could await them down the road.",1
147741," [I Am Number Four] is a die-cast plastic creation, almost devoid of anything memorable.",0
88436," Pre-packaged dog crap, a dumb movie made by dull-witted adults who clearly believe that just because some viewers currently reside at the lower end of the age spectrum, they don't deserve better.",0
167598, A bloody send-up of office politics.,1
127947," A disturbingly lurid, sometimes riveting (dare I say fun?), but often offensive spectacle of violence.",0
227949, Is Wendy and Lucy the Bicycle Thieves of the New Recession Cinema?,1
218042," While the film hums with potential conflict, Grisebach is too singular simply to dress an old genre in new clothes. Instead, she coolly holds back her camera and paces out the escalation of hostilities under a humid Balkan sun.",1
14091, The Lawrence of Arabia of bug movies.,1
61615," [Broomfield] makes an entertaining and at times even compelling argument, whatever his topic.",1
239087," Whedon weaves theses titanic characters and egos together to bind the bloated universe into a Long Island Iced Tea; the more you savour, the more you come to appreciate all the powerful and seemingly conflicting elements and motivations working together.",1
223965," Haigh loses the reins somewhat as the film drifts away from the tracks and becomes obsessed, as so many European filmmakers are when working in the USA, by the vast, great American vista.",0
107690, What can we believe when a documentary subject stops cooperating but the film keeps going?,0
33189, The Skeleton Key delivers its share of cheap scares but never unlocks the door to the creepiness that would have made this is memorable movie-going experience.,0
144897," As Zac Efront's Cole tiptoes away from his past, the film keenly observes a character who doesn't know how to secure his future, or his identity.",1
70832," You may never look at those Hooters waitresses quite the same way again. Heck, you might even feel a little bit sorry for them, realizing we -- the oglers -- just might be the bigger boobs. ",1
168781, Dreamgirls opened on Xmas day and it was every much of a brilliant holiday movie. I guess the only complaint I have is it is too slick.,1
42733," [Kate McKinnon] is described in the film as ""a little much"", but she offers a correction: ""I'm a lot much."" And without the charms of its stars, The Spy Who Dumped Me wouldn't be much of anything at all.",1
58254," It was hysterically funny at times, but the urge to laugh had to compete with the urge to vomit.",1
114808, Love's Labour's Lost falls into the category of an ingenious experiment gone horrible wrong.,0
239370, A story too densely plotted to feel real but too well built to fall over. ,1
230443," In the latest goofy provocation from a director who never saw a space-dank dungeon or sunny bedroom-upon which he couldn't unleash a swirly-twirly camera, Noé puts a pansexual, multicultural dance troupe through its paces before sending them to hell.",0
10239, The direction by Cary Fukunaga is real by-the-numbers rote. ,0
115003," After his attempts to branch out slightly with World Trade Center and W., Money Never Sleeps finds Stone at ease in a way he hasn't been in years.",1
193354," Though naturally dramatic, [it] gets a bit tedious after awhile.",0
59445, Belonging to a different era in filmmaking and a different ethic in literature.,1
133201, Bella Cullen. Mrs. Edward Cullen. Mr. and Mrs. Edward Cullen. Ms. Bella Cullen. Mrs. Jacob Black. Jacob and Bella Black. Mrs. Bella Black. Ms. Bella Swan Black. Mrs. Bella Swan Cullen.,0
227163," Comedy, drama and romance embrace each other warmly in this richly layered story about two outsiders who discover that today is tomorrow; a love story for a grown up palette.",1
147549," There are betrayals and double-crosses galore, rattling chases and swish sword fights, fleeting visual gags, mischievous verbal jokes and, best of all, a frisky flamenco dance-off between Puss and Kitty that will leave the viewer purring with pleasure.",1
32904," Welcome home, Ben Affleck -- all is forgiven. Yes, even Gigli.",1
67048," Co-writers/brothers Alex and David Pastor have taken what could have been a science ""future"" thriller and turned it into a science/less dud. ",0
177670, Not much of The Aviator seems like a Martin Scorsese film.,1
165611," Likely to be one of the year's hidden treasures. Expect to see this surprising thriller on a number of 'best films you didn't see, but should' lists come December.",1
67164," But overall, I Can Only Imagine is an indie that does the song and its sentiments proud.",1
162323," Leaves us moved by poignant scenes of victims' shattered lives, but, for reasons unclear, keeps the bullies themselves largely out of our reach. ",0
108418," Veteran writer Larry Cohen has shown a knack for claustrophobic thrillers (Phone Booth), but this tawdry effort is almost entirely lacking in stealth and suspense.",0
9937, Sturdy Holocaust drama focusing on childhood and innocence amidst the horror takes the multi-Oscar-winning Life Is Beautiful to more harrowing and credible extremes. An original but somewhat contrived look at kids bonding across a death camp's barb,1
202144," Many films have been made about the perils of parenthood, but none with a more attractive and entertaining mom on the verge of a nervous breakdown than Uma Thurman in Motherhood.",1
1325," Widows... rewards audiences willing to let themselves be pulled into an interwoven tale of crime and corruption, race and class, politics and prejudice.",1
206450," Cute and funny and appealing for about 75 minutes, when it comes to a crashing halt when Ephron switches from a comedy to a love story. The last 20 minutes are excruciating",1
72471," Though these adaptations usually produce horrific results, Get Smart is a cut above thanks to some fun performances and preposterously entertaining action.",1
40899," For a story about an Uber driver desperately trying to get 5 stars, it is impossible to give this film anything higher than 2 stars.",0
126703, A cast with unusual depth.,1
225303," Allure runs out of things to say before its hour-and-three-quarters are up. But what it does say speaks volumes about human psychology, dependency and abuse.",1
137545, Dennis Quaid and Rene Russo follow wearily in the footsteps of Henry Fonda and Lucille Ball in this asinine remake.,0
186132," Pure movie magic -- pulsing with life, oozing authenticity and so drunk on romance that it simply has to end with an exuberant musical number.",1
39393," Snappy, saucy and, like any overzealous product-pusher, rather too eager to please.",0
200869," Quiet, grey and beautifully acted ",1
80234," What makes Deadpool a very, very special member of the Marvel Universe is that he rides that Bugs Bunny plane of existence where he has a direct, ongoing conversation with us, the audience.",1
166783," It's engaging enough while one is watching it, but not distinctive enough to make it special, or, in this case, enthusiastically recommendable.",0
165708," While taking the action to an international stage, the lumbering story isn't at all concerned with legit drama, let alone intelligently considering the ramifications of the mayhem it imagines.",0
69691," The snowman, which is the work of Jim Henson's Creature Shop, is the most glaring problem. It looks about as real as a man in a costume, and it's tough to suspend disbelief when you're trying to locate the zipper.",0
118964, This is better than any other basketball comedy you'll find of late.,1
44384," It Comes At Night is a slow-burn family drama with thriller moments and a tone more in keeping with apocalyptic feel-bad flick, The Road.",1
3992," O'Donnell, former teen idol/Boy Wonder, has always proven to be far less beefcake than rice cake.",0
230958, There is always something to tickle the eye.,1
155711," Anchored by what deservedly proved to be a breakthrough turn for Jordan, Fruitvale Station is a devastating and detailed celebration of life.",1
115444," A character study masked as a gruesome war drama, in the hands of director David Ayer and his End of Watch cinematographer Roman Vasyanov, Fury is operatic in scope.",1
222240, The Hunting Party combines just the right amount of dark humor and war-is-hell mentality to show what happens when war journalists take matters into their own hands.,1
154835," For all the detail, very little will come across as new to followers of the scandal over the years.",0
212336, Out of his 'Tree of Life',0
128401, Worth a watch despite occasional laugh-free stretches ...,1
177433," Vaughn is stuck playing the straight man to a collection of stooges, and he looks utterly bored doing it.",0
68221," ""Ferdinand"" goes on and on, and the further it gets away from the source material, the more tedious it becomes, delivering filler for family audiences, not kid lit enchantment.",0
138582, To call this disappointing would be a massive understatement.,0
143066," You can take the kids, you can take grandma; everyone will be ever so slightly entertained.",0
86225," Ultimately, it's a movie about the right brain, the left brain and all the toxins of life that swim between them.",1
175456," Re-booting the franchise is fraught with Kryptonite, however. And the filmmakers paralyze the audience with repetitive fight sequences ",0
84857," The classic story of accepting your kids how they are, understanding each other and the importance of family, might not be very original, but it has a lot of heart. [Full review in Spanish]",1
136676," The film's zombies-on-a-train premise delivers plenty of bloody violence and breathless action, punctuated by social commentary, strong characters and a heavy dose of melodrama.",1
27715," Neither the message nor the sparingly used special effects get in the way of entertainment, proving Iron Man really is a throwback to a kinder, gentler and decidedly more fun era of subversive filmmaking.",1
79321," The Kid Who Would Be King is an enjoyable family romp that never takes itself too seriously, outside its core message of unity and how working together we can prevail over the dastardliest foes.",1
212623, There are brawls enough to provide the flavor of how life in the darker reaches of Motown can be.,1
82115," Well-edited, well-balanced and frightening. ",1
60890," Urbanscapes analyzes urban blight as a recurring phenomenon, with economic, social, and moral dimensions.",1
197017," Never is Albert confronted with the ramifications of her falsely hijacking a fatal disease, a sexual identity or a social strata that was alien to her.",0
71250," Looper is solid in performance, action and effect, with some admirable surprises along the way and at the end.",1
213864," 2014 is barely past its midpoint, but, my friends, we have a winner: Paul Haggis' latest is a lock for worst movie of the year. It's a crashing bore with the tagline ""Watch Me."" Don't.",0
102366, James Gray's adaptation of British explorer Percival Fawcett's remarkable true story is almost as romantic as it gets. ,1
245503," ...if the shade of the late Don Adams will forgive me for saying it, the original Get Smart should have been this good.",1
68652," Directed with flashes of genuine skill by debut film-maker Steven Kastrissios, The Horseman can't quite decide if it wants to be a full-on exploitation movie or something a little more complex.",0
86530, Some complexities of story will be lost on audiences not tuned to the regional Irish brogue that is the mother tongue of this little fishing community. But Christopher Doyle's dark lush photography plucks the green coast of Cork like a harp.,1
142965," pure plastic, flat and transparent. All involved were all too obviously aiming for another ``Sleepless In Seattle,'' but what they've produced is a cinematic siesta.",0
47039," stumbles, falls, and then goes splat",0
73005," I really can't recommend it. Despite the fact that I support the idea of comedy horror, I do generally ask that it contain at the very least either comedy or horror.",0
151513," This is the very definition of an entertaining period piece romp. It's a romp, I tell ya!",1
40346," A shambolic, deafening, intelligence-insulting mess, a crushing failure on almost all counts.",0
162027," ""Whatever Works"" isn't a good Woody Allen movie, even by latter-day standards. It is, however, a surprisingly offensive Woody Allen movie.",0
230173, For years audiences have wondered how good this film might have been had it not been edited. It turns out that it's better than anyone could ever have expected.,1
60213," Hilarious and horrifying, director Adam McKay delivers a scathing film that would be hard to believe if it wasn't actually true.",1
51813, A compassionate and deeply moving account of a dream that ran aground. ,1
169528," There are worse ways of spending your time than watching Clint snarl, shuffle and frown his way through another geriatric meltdown. ",1
33682," Swank and Rockwell both play to type, but they do it well, and contributions from Melissa Leo, Juliette Lewis and Peter Gallagher do the job too.",1
589, The film's episodic nature and overtly melodramatic tendencies are its undoing...,0
40746, The Cold War flavor gives Black Sea the feel of something that might have been made three decades ago.,1
234981, Relatively entertaining and certainly easy enough to sit through.,1
89204, It is ... for all its moments a quintessential Bruckheimer project: a big movie that at its core is just too small.,0
166559, The best thing Coogler did was cast Michael B. Jordan as Oscar and Octavia Spencer as his mother Wanda and surround them with an entirely credible version of life in Oakland's black community.,1
108172, Larry McMurtry's haunting Texas tale is a pure gem.,1
11599," It's a stunningly confident piece of filmmaking, which holds on to vital clues about how much time has elapsed, and what's happened, then springs them on us.",1
207191, This lively animated adventure keeps us entertained even if the story and characters aren't particularly well-developed,1
130325," Indy IV may not entirely be the grand return that everyone had hoped for, but it's still great to see a good old friend come around again.",1
30722," This movie is not funny, not even a bit.",0
229931," The music is fantastic (well, it'd have to be) and just about manages to cover up the film's many flaws.",1
64434," Garrone has created a world of both rich and ugly textures - visual, narrative and imaginative - that transports, delights and imparts disturbing lessons.",1
31906," ""The Croods"" is light fare, but it explores a serious theme, if only superficially.",1
145005," The film, directed by Michael Mailer, wanted to be a steamy romance, but it ended up leaden and occasionally laughable.",0
169539, An affectionate portrait of a big-hearted man and a fitting testament to the enduring appeal of Sesame Street.,1
174586," It's funny, clever and pacy to a fault, and the script more than satisfies its quota of decent zings.",1
189303," Koreeda continues to excel with Like Father, Like Son in developing a thought-provoking and emotionally engaging film out of delicate observational drama.",1
237662," Why doesn't Wendy Vanden Heuvel do more film? As Clair's cranky cousin Alice, she does more acting with a smirk and a turtleneck than the rest of the cast combined.",0
83948, It's a mess - a Spielbergian heartwarmer that's also an action movie that's also an activist screed that takes on not only capitalism but also animal rights. But that it doesn't all go together is part of the charm.,1
60190, This film is just pure escapism and doesn't even hint at any practical solution to the widespread problem of bullying among youths.,0
88537, Harry Michell's low-budget debut feature is a terrifically funny and smart quarterlife-crisis comedy with great dialogue riffs and a nice line in insouciant gloom.,1
234692, The very appealing cast (led by ingénue superstar Anna Kendrick) and an overall sense of buoyant silliness advances it to the top of the class.,1
209049, The real thrills in V for Vendetta come in its dense and vividly detailed plot.,1
6335," The Neon Bull exists well beyond the realm of didacticism, surrendering instead to the joys and the discomforts of the senses. ",1
135807," A more blithe display of astonishingly clueless anti-Semitism, racism, homophobia, and sheer bad taste has not been seen since probably ever.",0
107404," The final scene is so unbelievably, ridiculously terrible in so many ways that you'd be forgiven for thinking that the entire experience was an elaborate and pointless prank at your expense.",0
175098," The most interesting part of [Mandy] is not what counts but how, from a few elements, it's able to create a hypnotic atmosphere. [Full review in Spanish]",1
220134," Middle Earth purists will see where Jackson has stepped out of the pages of The Hobbit and into The Lord Of The Rings, but there is a pace and a cohesion that the first film lacked.",1
116224," Sneider's underpowered feature looks at romance and machismo through a cross-cultural lens, its comments sometimes insightful, but most of the time frustratingly muted.",0
185464, Sergio Castellitto's film quickly turns out to be more interested in reveling in the secrets of its storyline than in its sentiments.,0
88099," It's quite limited in its imagination, its laugh quotient, and its appeal. I wish I could turn back the hands of time and prevent this flick from getting green-lit. (Full Content Review -- Sex, Profanity, Violence, etc. -- for Parents also available)",0
168523, Imagine going to a library to research arcane religious history while listening to a medieval church choir too loudly on your iPod...,0
94068," It's yet another variation on the ""loveless middle-aged woman finds happiness in the arms of a younger man,"" a trope of melodrama and television soap operas.",0
223161," While it's shallow and melodramatic, there's also an intoxicating quality to the imagery and the storytelling that keeps it compelling throughout.",1
242641, Daniel Day Lewis' swan song is a wonderfully delirious and bewitching masterpiece.,1
51040," If you like period pieces with psychopathic characters, excellent actors and plenty of atmospherics, then you could do worse than a trip to ""Stonehearst Aslyum."" ",1
119063," Affleck proved that his Good Will Hunting moment wasn't an aberration, and he also showed that he didn't need Matt Damon in tow to make a great movie.",1
3630," Transcendence is the kind of film whose characters speak only in grand, declarative statements about the nature of reality but never give us an inkling about who they are or why we should care.",0
180406," The International possesses the look and feel of a thriller, but not the heart or soul of one.",0
